published_wib,source,title,summary,link,q,dedup_key
2025-08-27 06:11:00+07:00,GoogleNews,"Analisis Saham BBCA, AMRT, AKRA, MAPA - IDX Channel","Analisis Saham BBCA, AMRT, AKRA, MAPA IDX Channel",https://news.google.com/rss/articles/CBMihgFBVV95cUxOblFmV1N2UWZJeC05S0E5a0UwR3hLN01CRmVWOGlMZjZNMGUwNDdyVGdyTkxqaEdWNDdJQ2F5N3pKRjRlN2tNZUNwYWpUT3YxemxKeXozd1hmV2d0UEhwTXY2aVdsUjZiWU9fLWh3NlNMOHhNM3FPOTFWVEd4MW5WOGJlUWZUZ9IBiwFBVV95cUxOanZlWVowLW9UU0JVRGUwbm9SNGlSWTI4NXMyam0wU05MNmltdTZWNWYwMl9TSnBTcHhGV3o2M0VDRXpqWWVzaUJQNnU4YTZWYWlDZ2ZoTENPaVhScXI5cFRhVjFVSVFZekxhcExYenFMZ19rVGdmRzFKbVJ0bHBGN0VJQlEzMUFEdzVB?oc=5,Berita emiten BBCA,https://news.google.com/rss/articles/CBMihgFBVV95cUxOblFmV1N2UWZJeC05S0E5a0UwR3hLN01CRmVWOGlMZjZNMGUwNDdyVGdyTkxqaEdWNDdJQ2F5N3pKRjRlN2tNZUNwYWpUT3YxemxKeXozd1hmV2d0UEhwTXY2aVdsUjZiWU9fLWh3NlNMOHhNM3FPOTFWVEd4MW5WOGJlUWZUZ9IBiwFBVV95cUxOanZlWVowLW9UU0JVRGUwbm9SNGlSWTI4NXMyam0wU05MNmltdTZWNWYwMl9TSnBTcHhGV3o2M0VDRXpqWWVzaUJQNnU4YTZWYWlDZ2ZoTENPaVhScXI5cFRhVjFVSVFZekxhcExYenFMZ19rVGdmRzFKbVJ0bHBGN0VJQlEzMUFEdzVB?oc=5
2025-08-27 06:10:59+07:00,GoogleNews,"Saham BBRI hingga BBCA Sulit Bangkit Meski BI 4 Kali Pangkas Bunga, Ada Apa? - MSN","Saham BBRI hingga BBCA Sulit Bangkit Meski BI 4 Kali Pangkas Bunga, Ada Apa? MSN",https://news.google.com/rss/articles/CBMi6gFBVV95cUxORmtfQXI1R05HT3B3MEtPMmJZY3lqa2RwWHBnRXN0MzRidy1zZ3dUc1RMeDhMWjFCV0dvOVNqYmRpSmEwYS11VUc5VGhEUFVqSXZ3TGJqbjJKUDZ4dE9QSlpXR3NaUk9ScEQ2X1Y0T1ZKRmVhRk1wQmYzZzR4S2dhUkxMMlMxUW1YQ25KX3pxSjVoZVpGXzlRTTRzcmw4dDN0R0tzUEE1YjBLM25KdVZUSXZEVC1oNGx5R0pabmFKMDBLTk5saGZBRUtNay1Tb2NQTVZMRy1yZ2RCWkRvVDBiZHhCU3BNX085QXc?oc=5,Berita emiten BBCA,https://news.google.com/rss/articles/CBMi6gFBVV95cUxORmtfQXI1R05HT3B3MEtPMmJZY3lqa2RwWHBnRXN0MzRidy1zZ3dUc1RMeDhMWjFCV0dvOVNqYmRpSmEwYS11VUc5VGhEUFVqSXZ3TGJqbjJKUDZ4dE9QSlpXR3NaUk9ScEQ2X1Y0T1ZKRmVhRk1wQmYzZzR4S2dhUkxMMlMxUW1YQ25KX3pxSjVoZVpGXzlRTTRzcmw4dDN0R0tzUEE1YjBLM25KdVZUSXZEVC1oNGx5R0pabmFKMDBLTk5saGZBRUtNay1Tb2NQTVZMRy1yZ2RCWkRvVDBiZHhCU3BNX085QXc?oc=5
2025-08-27 06:05:16+07:00,GoogleNews,Bank Mandiri (BMRI) Ungkap Dampak Penurunan BI Rate ke Kinerja - Bisnis.com,Bank Mandiri (BMRI) Ungkap Dampak Penurunan BI Rate ke Kinerja Bisnis.com,https://news.google.com/rss/articles/CBMitAFBVV95cUxQQ1dUWk9xdzZVallHUEUwU1NNRU45VlZDT1dBclJUeUJ1OUd4UGQ2ZjJCcU92b3YxQ3FaZWRDS3ozblQ3N1BBOFlZNENRMXR0SjhNd2h4UllPbUQ5NUpBZ1VRR3Bmak8zYzdIRVRnN0w3bWFHd1c3MGd3YUozLVJFQkNpRG4xV3ZBTnFtdEZZWHYtbzl1Z0ZRZVczNjd2YUh2azFtdmlxZmNMRG5YWXFyQ1daX3g?oc=5,Berita emiten BMRI,https://news.google.com/rss/articles/CBMitAFBVV95cUxQQ1dUWk9xdzZVallHUEUwU1NNRU45VlZDT1dBclJUeUJ1OUd4UGQ2ZjJCcU92b3YxQ3FaZWRDS3ozblQ3N1BBOFlZNENRMXR0SjhNd2h4UllPbUQ5NUpBZ1VRR3Bmak8zYzdIRVRnN0w3bWFHd1c3MGd3YUozLVJFQkNpRG4xV3ZBTnFtdEZZWHYtbzl1Z0ZRZVczNjd2YUh2azFtdmlxZmNMRG5YWXFyQ1daX3g?oc=5
2025-08-27 06:04:27+07:00,GoogleNews,Tony Wenas: Ada Usulan Saham Indonesia di Freeport Naik 10 Persen - IDN Times,Tony Wenas: Ada Usulan Saham Indonesia di Freeport Naik 10 Persen IDN Times,https://news.google.com/rss/articles/CBMivwFBVV95cUxNRTFNQWlEdTdPN1pVclBUdFFyOFVCOWNTVThiV08wTHdxSFd6cGFGOGpoeDhHZmV4UlRHc1Y1d2NIaFNlTTc5VF8yQzl2WlpXaGE2SXl2MU5JQVFra0g4d25IRUpYMlI3VW5zUlVBSGFlMG1RMTFmbG1NUlU2TXhKbENYTUlMODdnM3hHbDNRMG5CSk1Rb3ozNnlDa2pJRmx0RlB5UWVYd0JnM2FjSkZvUUFBejBzb0dXdFRMWW1qWdIBxAFBVV95cUxPdUQycjl5UzhoMWZtY1ZLMGZycFVLRXUtR19WWUxEM2Y5QmJTLTc2d3J4RVJvY21CQjNkaHdqYzlaT2E4NTh1SFVmV1JVM1dsY2g3Z0xsMEZ6bzFhSkJZYWFxamV6RzVmNHVZNnV6M3BMU0xkTXU1SUpvSDFEUFVtMDBWZVV6cHBSRjFLd0FoMWljWjdwUEF5Z1RUX2NTbExLNUdKdUJTMnJsejNBWTNhSG1JS3pDTXlFZGctaFBZSFhEc25a?oc=5,saham naik,https://news.google.com/rss/articles/CBMivwFBVV95cUxNRTFNQWlEdTdPN1pVclBUdFFyOFVCOWNTVThiV08wTHdxSFd6cGFGOGpoeDhHZmV4UlRHc1Y1d2NIaFNlTTc5VF8yQzl2WlpXaGE2SXl2MU5JQVFra0g4d25IRUpYMlI3VW5zUlVBSGFlMG1RMTFmbG1NUlU2TXhKbENYTUlMODdnM3hHbDNRMG5CSk1Rb3ozNnlDa2pJRmx0RlB5UWVYd0JnM2FjSkZvUUFBejBzb0dXdFRMWW1qWdIBxAFBVV95cUxPdUQycjl5UzhoMWZtY1ZLMGZycFVLRXUtR19WWUxEM2Y5QmJTLTc2d3J4RVJvY21CQjNkaHdqYzlaT2E4NTh1SFVmV1JVM1dsY2g3Z0xsMEZ6bzFhSkJZYWFxamV6RzVmNHVZNnV6M3BMU0xkTXU1SUpvSDFEUFVtMDBWZVV6cHBSRjFLd0FoMWljWjdwUEF5Z1RUX2NTbExLNUdKdUJTMnJsejNBWTNhSG1JS3pDTXlFZGctaFBZSFhEc25a?oc=5
2025-08-27 05:55:00+07:00,GoogleNews,"Saham BREN Naik Tinggi Buat IHSG Menguat 0,3% - Bloomberg Technoz","Saham BREN Naik Tinggi Buat IHSG Menguat 0,3% Bloomberg Technoz",https://news.google.com/rss/articles/CBMimwFBVV95cUxPdm9wVEVjTDlVTjk5cVVJdEVZVzRQSkNqQzgzOUozc2hvcXFLQmZJOWVpRTFQMVcwRHRCX01taV8xUlp2V1NsUll5aFZOUDRkUndIemdfQmhJOGRiakRKeWZrZ0dqaDQ5Ni1zblhxXzloMl9IUFg3a2tsdUQyTmVBQXVOZXItMF9YRS1jUFA0MEZTOWlTVWpPNnZhUQ?oc=5,saham naik,https://news.google.com/rss/articles/CBMimwFBVV95cUxPdm9wVEVjTDlVTjk5cVVJdEVZVzRQSkNqQzgzOUozc2hvcXFLQmZJOWVpRTFQMVcwRHRCX01taV8xUlp2V1NsUll5aFZOUDRkUndIemdfQmhJOGRiakRKeWZrZ0dqaDQ5Ni1zblhxXzloMl9IUFg3a2tsdUQyTmVBQXVOZXItMF9YRS1jUFA0MEZTOWlTVWpPNnZhUQ?oc=5
2025-08-27 05:51:00+07:00,GoogleNews,"IHSG Sesi I Naik 0,30%, Saham EXCL Justru Anjlok 7,7% Gara-gara Kinerja Rugi - Katadata.co.id","IHSG Sesi I Naik 0,30%, Saham EXCL Justru Anjlok 7,7% Gara-gara Kinerja Rugi Katadata.co.id",https://news.google.com/rss/articles/CBMixAFBVV95cUxPRkpMOUdPWXI2SmJ5dTI3NGR1UVBmT05wdVRaeHozOFVQMWMyWnZlU1N2NlN1STgtLS13VUxWOW5xZjMyUHZ0MElfRVJXbVZoOVp3NjA2M0EtUS1FR25uWXVZSWdaOVlER0FMc24zYkRaMjJOUldDejhIZV9OZjVvUmE4bWQwMEpjTHhzLVltem1saGhUNk0xUVFqMkF5WlRaU1ZqYW85TXAzUEJVcnlJOWtqNDRrQ1d4N051ODNKYkN6Vmo00gHKAUFVX3lxTE0wSzdVSFp1REFacjN0SjVmMlRTRWFIdG4tZGV1N2FfbnR4dXdSYkVFQUZnMEVmXzQ3STBCcjBDck1HTnZreENUam9hanRkMFlxcm5rY2pZMC1aOU92Y0ktV1NMd2RPSVRqMUMyc3dNWE1aVjdxWVFINDN6V1RpTUVsQktEVkJtc0FGZnZOSkc0bzdwMHppN3duVkRHWWloRlEzdkt1djFITkJ1MkdLTUREczFYdkowRHdNNnlOV1pqb2ZoQS1sWUpHdUE?oc=5,saham naik,https://news.google.com/rss/articles/CBMixAFBVV95cUxPRkpMOUdPWXI2SmJ5dTI3NGR1UVBmT05wdVRaeHozOFVQMWMyWnZlU1N2NlN1STgtLS13VUxWOW5xZjMyUHZ0MElfRVJXbVZoOVp3NjA2M0EtUS1FR25uWXVZSWdaOVlER0FMc24zYkRaMjJOUldDejhIZV9OZjVvUmE4bWQwMEpjTHhzLVltem1saGhUNk0xUVFqMkF5WlRaU1ZqYW85TXAzUEJVcnlJOWtqNDRrQ1d4N051ODNKYkN6Vmo00gHKAUFVX3lxTE0wSzdVSFp1REFacjN0SjVmMlRTRWFIdG4tZGV1N2FfbnR4dXdSYkVFQUZnMEVmXzQ3STBCcjBDck1HTnZreENUam9hanRkMFlxcm5rY2pZMC1aOU92Y0ktV1NMd2RPSVRqMUMyc3dNWE1aVjdxWVFINDN6V1RpTUVsQktEVkJtc0FGZnZOSkc0bzdwMHppN3duVkRHWWloRlEzdkt1djFITkJ1MkdLTUREczFYdkowRHdNNnlOV1pqb2ZoQS1sWUpHdUE?oc=5
2025-08-27 05:45:03+07:00,GoogleNews,"IHSG Menguat 0,30% Dikerek Saham-Saham Emiten Konglo - CNBC Indonesia","IHSG Menguat 0,30% Dikerek Saham-Saham Emiten Konglo CNBC Indonesia",https://news.google.com/rss/articles/CBMisgFBVV95cUxOZFVQWUZzdkJLUWY4RFVTcktmTmdHSjhQZVhiLVQ5bGt4M043b045OUFOcUlQbTJUckpsNEZEUHJXTWRyWW5WY2s4RG9ENHJlbFRlUm8zNm5TaVhGYm1KdkJiNlEtZTBxb1ZTWFFOREJ6RVFJMndKb1R6b1dlSTQ5MTg0dW5CS2w5YTRIampSWUdGa0hSQU1PWV83UkVZS0FCX3VkZzY5RFhTWXZiYVl6ck930gG3AUFVX3lxTE5pNWxaTV85YmFCWVQ0Ym5YVktXMGktYUJKMXBWemI0OVJIeVpnazRDdUpuc0d5aTdJY0tXa1ZXRkViLUs4Q0p1ZS1xcUFsdTN6UE1BZVhJMmFkVE41RjlxRTB1XzVSRk1BM1FzMGd5Y0U0TXlHZ3RDX2syUDJWcUdBOGs2ZEVBdEp3a2JDVmp5X3pITHFWN2lhazFBM2V1MDZ6TjNmX3dtd2lzdlhic3E2aEdOZTVsTQ?oc=5,saham naik,https://news.google.com/rss/articles/CBMisgFBVV95cUxOZFVQWUZzdkJLUWY4RFVTcktmTmdHSjhQZVhiLVQ5bGt4M043b045OUFOcUlQbTJUckpsNEZEUHJXTWRyWW5WY2s4RG9ENHJlbFRlUm8zNm5TaVhGYm1KdkJiNlEtZTBxb1ZTWFFOREJ6RVFJMndKb1R6b1dlSTQ5MTg0dW5CS2w5YTRIampSWUdGa0hSQU1PWV83UkVZS0FCX3VkZzY5RFhTWXZiYVl6ck930gG3AUFVX3lxTE5pNWxaTV85YmFCWVQ0Ym5YVktXMGktYUJKMXBWemI0OVJIeVpnazRDdUpuc0d5aTdJY0tXa1ZXRkViLUs4Q0p1ZS1xcUFsdTN6UE1BZVhJMmFkVE41RjlxRTB1XzVSRk1BM1FzMGd5Y0U0TXlHZ3RDX2syUDJWcUdBOGs2ZEVBdEp3a2JDVmp5X3pITHFWN2lhazFBM2V1MDZ6TjNmX3dtd2lzdlhic3E2aEdOZTVsTQ?oc=5
2025-08-27 05:44:38+07:00,GoogleNews,"IHSG Menguat 0,29% di Sesi I, Emiten Prajogo Pangestu Rajai Top Gainers - bisnisupdate.com","IHSG Menguat 0,29% di Sesi I, Emiten Prajogo Pangestu Rajai Top Gainers bisnisupdate.com",https://news.google.com/rss/articles/CBMitwFBVV95cUxNZ0tuLVUwOHlqTWZBTkg1YnhTekJqRVBham5JWGJFU016UWRPRkdQanhRaFQ2MTNZT0dFcDVTdlZPRWdINjFLSWtkNl8tMjA2Mmt5ZmdIdUMwOExnT3VEUHVBVGFuSWZZTkU2LWhRajRfWFc3SnpsbzNuamZvc0wzVS1VZWFic0p4VjJlM3dGdVZwdllIZnZ2NW1VZ0xoZ0xpZ3oxRFoxSlJDU1NzWnlXS2tua2cwRnc?oc=5,Berita emiten MDKA,https://news.google.com/rss/articles/CBMitwFBVV95cUxNZ0tuLVUwOHlqTWZBTkg1YnhTekJqRVBham5JWGJFU016UWRPRkdQanhRaFQ2MTNZT0dFcDVTdlZPRWdINjFLSWtkNl8tMjA2Mmt5ZmdIdUMwOExnT3VEUHVBVGFuSWZZTkU2LWhRajRfWFc3SnpsbzNuamZvc0wzVS1VZWFic0p4VjJlM3dGdVZwdllIZnZ2NW1VZ0xoZ0xpZ3oxRFoxSlJDU1NzWnlXS2tua2cwRnc?oc=5
2025-08-27 05:40:00+07:00,GoogleNews,"IHSG Naik 0,3 Persen di Sesi I, BRPT, MDKA, ADRO Top Gainers LQ45 - Emitennews.com","IHSG Naik 0,3 Persen di Sesi I, BRPT, MDKA, ADRO Top Gainers LQ45 Emitennews.com",https://news.google.com/rss/articles/CBMikwFBVV95cUxQUC13TmNveHdFd2pyWGV3ZEdKZHN5b3FwLTVzenZJYkx4ajIxVmdqTjdMSnRncGNHdFNqY2hOaUNfbVJ4Y3JLTDlmaXJ2dWtXWHBFNmpJQjZFMERNUGVhcUNrME5kY0FPNjZURjBpU1loWnJ2RUR4TnVFVEw2NGhFMzNhclRYYS1tR3BMRk9remRkMzA?oc=5,Berita emiten MDKA,https://news.google.com/rss/articles/CBMikwFBVV95cUxQUC13TmNveHdFd2pyWGV3ZEdKZHN5b3FwLTVzenZJYkx4ajIxVmdqTjdMSnRncGNHdFNqY2hOaUNfbVJ4Y3JLTDlmaXJ2dWtXWHBFNmpJQjZFMERNUGVhcUNrME5kY0FPNjZURjBpU1loWnJ2RUR4TnVFVEw2NGhFMzNhclRYYS1tR3BMRk9remRkMzA?oc=5
2025-08-27 05:40:00+07:00,GoogleNews,"IHSG Naik 0,3 Persen di Sesi I, BRPT, MDKA, ADRO Top Gainers LQ45 - Emitennews.com","IHSG Naik 0,3 Persen di Sesi I, BRPT, MDKA, ADRO Top Gainers LQ45 Emitennews.com",https://news.google.com/rss/articles/CBMimAFBVV95cUxOUlJRd2k1ZzlHd3kyLU8wbzZwc09UUlMzSzl4UUQ4WFVyTUF0UTlPdG5TVUcyc3dWM1RUR0FEREVqczdGeHZKblMwSHhMcW9FLVd2YnIxUlJhY2ctbGZVWS0zODVYTlFTNzZWbG1maTBiOUZWYXo2Y2h6ZnRKRUxfdVJBU2NXU3ZCbjdmcnhfdkZpNXFMM3VOXw?oc=5,saham naik,https://news.google.com/rss/articles/CBMimAFBVV95cUxOUlJRd2k1ZzlHd3kyLU8wbzZwc09UUlMzSzl4UUQ4WFVyTUF0UTlPdG5TVUcyc3dWM1RUR0FEREVqczdGeHZKblMwSHhMcW9FLVd2YnIxUlJhY2ctbGZVWS0zODVYTlFTNzZWbG1maTBiOUZWYXo2Y2h6ZnRKRUxfdVJBU2NXU3ZCbjdmcnhfdkZpNXFMM3VOXw?oc=5
2025-08-27 05:37:30+07:00,GoogleNews,"IHSG Diprediksi Rebound, Rekomendasi Saham Hari Ini BBNI & PGAS - Bareksa.com","IHSG Diprediksi Rebound, Rekomendasi Saham Hari Ini BBNI & PGAS Bareksa.com",https://news.google.com/rss/articles/CBMirAFBVV95cUxPVTVZMk5ieElnMTJDQzM2S2JHX25KOFF4eEloYTVINkl0TUFzMVRvM002TVRHMVpvN3MwNnk5SzdrVnp2YnQxVFF3b3cwM0VQTUFBeHRXWGdCRk1Ed1FmSE1jcXVtZjRuajZhdkRmQ0hlbzludmpUZ1lIY0VHZF85eFJSSl9iUWtIdkRQSktIVGQ4QTBSdUtCQkVzektzSWsxbzFqakVPQVk2OE42?oc=5,Berita emiten PGAS,https://news.google.com/rss/articles/CBMirAFBVV95cUxPVTVZMk5ieElnMTJDQzM2S2JHX25KOFF4eEloYTVINkl0TUFzMVRvM002TVRHMVpvN3MwNnk5SzdrVnp2YnQxVFF3b3cwM0VQTUFBeHRXWGdCRk1Ed1FmSE1jcXVtZjRuajZhdkRmQ0hlbzludmpUZ1lIY0VHZF85eFJSSl9iUWtIdkRQSktIVGQ4QTBSdUtCQkVzektzSWsxbzFqakVPQVk2OE42?oc=5
2025-08-27 05:35:00+07:00,GoogleNews,"Didorong Saham BREN, DCII dan BBCA, IHSG Sesi I Naik 0,30% ke Level 7.929,290 - Berita Moneter","Didorong Saham BREN, DCII dan BBCA, IHSG Sesi I Naik 0,30% ke Level 7.929,290 Berita Moneter",https://news.google.com/rss/articles/CBMioAFBVV95cUxQblBJX0dPM283Z19UamFHUmNaS092SzRsQVpIbjA2QkpFcENjS3V4VWhFY3dUYWNGd2NxTnd1bUl6RHE0TXZDeGxWQWZ3eWVyd25aZEtXVno5d3FFandOTUgtVmRNQl9BTFprNTB2d2NKRDBGejJwNVZ2dmpnTGktbVpuYWFtRC1EOTBEOHdxQTZVTFpXNVNTZlZqUDhNdUxh?oc=5,Berita emiten BBCA,https://news.google.com/rss/articles/CBMioAFBVV95cUxQblBJX0dPM283Z19UamFHUmNaS092SzRsQVpIbjA2QkpFcENjS3V4VWhFY3dUYWNGd2NxTnd1bUl6RHE0TXZDeGxWQWZ3eWVyd25aZEtXVno5d3FFandOTUgtVmRNQl9BTFprNTB2d2NKRDBGejJwNVZ2dmpnTGktbVpuYWFtRC1EOTBEOHdxQTZVTFpXNVNTZlZqUDhNdUxh?oc=5
2025-08-27 05:30:16+07:00,GoogleNews,IHSG Sesi I Naik ke Level 7.929 - economy.okezone.com,IHSG Sesi I Naik ke Level 7.929 economy.okezone.com,https://news.google.com/rss/articles/CBMikAFBVV95cUxOZldRakpxQWxtMXQ5Y3lQekFwUmdmSUw4TUJYWF9EV2I3OUQ2bkNwRU42bHRsQ0xVaW9IOFRsbVJ0b2Z6WmtMUVpERVBaVG5scjdFTmQ4LUhfdzc1VURSdExrV0YxdzVaNF94dlJUaldVd2pPQkFxbjdaMEF3ZE9kVGtKOFI0dTBiRDFMRS16TzPSAY8BQVVfeXFMTVE3YldzSzNOeldUcVJHNENEUXk3dWluTlFrUVc3NFlOaExGbGNzZ2xjTF9hV0ZDbDVubmdya3FGZVFHbWNuSU1MSm56dExWN1hPZmNJUUpQaFAxY3NFM3J4SVVaRmhodGM1Y0dSVzlkbUJCWkxjQTFaZHRpaWFCX3RzQkVOQmVWYmtYV284Qzg?oc=5,saham naik,https://news.google.com/rss/articles/CBMikAFBVV95cUxOZldRakpxQWxtMXQ5Y3lQekFwUmdmSUw4TUJYWF9EV2I3OUQ2bkNwRU42bHRsQ0xVaW9IOFRsbVJ0b2Z6WmtMUVpERVBaVG5scjdFTmQ4LUhfdzc1VURSdExrV0YxdzVaNF94dlJUaldVd2pPQkFxbjdaMEF3ZE9kVGtKOFI0dTBiRDFMRS16TzPSAY8BQVVfeXFMTVE3YldzSzNOeldUcVJHNENEUXk3dWluTlFrUVc3NFlOaExGbGNzZ2xjTF9hV0ZDbDVubmdya3FGZVFHbWNuSU1MSm56dExWN1hPZmNJUUpQaFAxY3NFM3J4SVVaRmhodGM1Y0dSVzlkbUJCWkxjQTFaZHRpaWFCX3RzQkVOQmVWYmtYV284Qzg?oc=5
2025-08-27 05:28:38+07:00,GoogleNews,Pemerintah Ambil Alih 10% Saham Intel: Strategi Terbaik untuk Saham INTC Saat Ini? - bisnisupdate.com,Pemerintah Ambil Alih 10% Saham Intel: Strategi Terbaik untuk Saham INTC Saat Ini? bisnisupdate.com,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPZU5zbWgxQzlPV3lVN1plU1FoUWdoc1YtODlkYVNNU3JMZ0p6by1SRjRLRk1IMzlWOHFRZ3BYU1J1ZndLcldxX2RWeUMzMjM0eV9LVmdMZGhPU1JpOUJud2stSlJoNnd3bW1hUzUyS3Z2MV9DY2plekhDTEo5eU0xZlRGa3JMVGhGZ0pXdUVVSWw3bjFTcE1DOWdjaG9LbHZrSDc4MEQwR3BnMkNCOXdRM2lBdHdHRDhrLUFr?oc=5,saham naik,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPZU5zbWgxQzlPV3lVN1plU1FoUWdoc1YtODlkYVNNU3JMZ0p6by1SRjRLRk1IMzlWOHFRZ3BYU1J1ZndLcldxX2RWeUMzMjM0eV9LVmdMZGhPU1JpOUJud2stSlJoNnd3bW1hUzUyS3Z2MV9DY2plekhDTEo5eU0xZlRGa3JMVGhGZ0pXdUVVSWw3bjFTcE1DOWdjaG9LbHZrSDc4MEQwR3BnMkNCOXdRM2lBdHdHRDhrLUFr?oc=5
2025-08-27 05:25:00+07:00,GoogleNews,"IHSG Sesi Siang Naik 0,30% ke 7.929, BRPT, MDKA dan ADRO Top Gainers LQ45 - Warta Ekonomi","IHSG Sesi Siang Naik 0,30% ke 7.929, BRPT, MDKA dan ADRO Top Gainers LQ45 Warta Ekonomi",https://news.google.com/rss/articles/CBMiqgFBVV95cUxNdkxWVmRVbnJ1clVKYmJxS0FHNXQ1ZDU1enNOLXcyekpEUTdFUHdteUp2SWlWaDdocDc0SW5MbXdTWmZ2dUVxa2phUmk4Z0FhOTBjSW1qZFF4Mkw0MzB0NkRqZ2V2V3lsNU05RkgzZXJnZXJ3QmZTYXpKZmxrMTB5MVBvdWY5d3lTc3BHcm9pRWZzSU5lblJlZ3M1MFUtMFctQV9zNG9TcW4yUdIBrwFBVV95cUxNdjZIOG9ER0VkLW5ONzhwaG5ELU1DdG8wdDdKdUNlMXltSVlhcjlPemVHUlZ5bHZUQ282RUx1ZlVHaXVBcE1oeDBXeTB3ZzNxY1hZZXJWNDJzSXFyenFDNE92cFFBM19TU21yNzlkVkxzbFdUaGdPcnItMF9wY2tvNzRVSWpCZ3piRUFzMjJIU0U0N1luc3VWc2djWkhkWUVhRGZVeFo4NlhUTjg2cjRV?oc=5,Berita emiten MDKA,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNdkxWVmRVbnJ1clVKYmJxS0FHNXQ1ZDU1enNOLXcyekpEUTdFUHdteUp2SWlWaDdocDc0SW5MbXdTWmZ2dUVxa2phUmk4Z0FhOTBjSW1qZFF4Mkw0MzB0NkRqZ2V2V3lsNU05RkgzZXJnZXJ3QmZTYXpKZmxrMTB5MVBvdWY5d3lTc3BHcm9pRWZzSU5lblJlZ3M1MFUtMFctQV9zNG9TcW4yUdIBrwFBVV95cUxNdjZIOG9ER0VkLW5ONzhwaG5ELU1DdG8wdDdKdUNlMXltSVlhcjlPemVHUlZ5bHZUQ282RUx1ZlVHaXVBcE1oeDBXeTB3ZzNxY1hZZXJWNDJzSXFyenFDNE92cFFBM19TU21yNzlkVkxzbFdUaGdPcnItMF9wY2tvNzRVSWpCZ3piRUFzMjJIU0U0N1luc3VWc2djWkhkWUVhRGZVeFo4NlhUTjg2cjRV?oc=5
2025-08-27 05:24:38+07:00,GoogleNews,Sesi I IHSG 27 Agustus: Naik 23 Poin ke 7.929 - BeritaSatu.com,Sesi I IHSG 27 Agustus: Naik 23 Poin ke 7.929 BeritaSatu.com,https://news.google.com/rss/articles/CBMijwFBVV95cUxQQ1lzWGxLLThFZTZqTWVDeUNxWWxselJwRlBQdDZkUlBTZVFqUUVQWHliaVhLaTYzLUlJOVRONjFBTmY3OXVxUThTcmJmMUVhazJ0ZmxtOUxOcVM1MnVIQ0ZSM0V6SlNidl9XREMyb2NWbmJOYXR6cndKZzVZbUM2Y0tJRmZ0WnAxS2JFbXdjbw?oc=5,saham naik,https://news.google.com/rss/articles/CBMijwFBVV95cUxQQ1lzWGxLLThFZTZqTWVDeUNxWWxselJwRlBQdDZkUlBTZVFqUUVQWHliaVhLaTYzLUlJOVRONjFBTmY3OXVxUThTcmJmMUVhazJ0ZmxtOUxOcVM1MnVIQ0ZSM0V6SlNidl9XREMyb2NWbmJOYXR6cndKZzVZbUM2Y0tJRmZ0WnAxS2JFbXdjbw?oc=5
2025-08-27 05:15:00+07:00,GoogleNews,"Hingga Paruh Pertama 2025, BRI Himpun Rp73,45 Triliun Dana Berbasis ESG - Merdeka.com","Hingga Paruh Pertama 2025, BRI Himpun Rp73,45 Triliun Dana Berbasis ESG Merdeka.com",https://news.google.com/rss/articles/CBMitAFBVV95cUxQbHdTdFRwUGtGVTZvNVlFb0Q0QnVjNHFEM3V2NUxFdU1vWXItTVFDX2RWbnV3RC02Wk54dmxwdUwzMk12ZHY3d2toTGtDcTJqMUF5OEpQT3VmS3VsejdZZlMzeDFnVzBBbkJ3ZjluWkkwVVpnYkZMQnE4bEVkc2loWGFMNllZQ0JhdlJXMWlFbHNzdkpCMFV0OUotMkY2blZSNTVDT1dsdU02WHVpbDhna0x6OTjSAboBQVVfeXFMT1BsemJJOWQ4LXoxTElEcGVWWmh4XzNmcS0xeDB5NDRDd21QSFlrNEN6RndvQTg0dkZHMG52czdhZEhGZkw0S0hPNGZCY0sxenJBcTdaRTZ0SjNRSUt3djB6OTViSktJaWlYc0dyQXV5NHc4eERMeDNJeDNENWFXNTVGWW9ael9Hdy1xZXVJc2JhQXZyVGJ1X0tJVHFpSUhtYkJEckxiX1htOUdDMnFNcG9saDlGWVR6cmN3?oc=5,Berita emiten BBRI,https://news.google.com/rss/articles/CBMitAFBVV95cUxQbHdTdFRwUGtGVTZvNVlFb0Q0QnVjNHFEM3V2NUxFdU1vWXItTVFDX2RWbnV3RC02Wk54dmxwdUwzMk12ZHY3d2toTGtDcTJqMUF5OEpQT3VmS3VsejdZZlMzeDFnVzBBbkJ3ZjluWkkwVVpnYkZMQnE4bEVkc2loWGFMNllZQ0JhdlJXMWlFbHNzdkpCMFV0OUotMkY2blZSNTVDT1dsdU02WHVpbDhna0x6OTjSAboBQVVfeXFMT1BsemJJOWQ4LXoxTElEcGVWWmh4XzNmcS0xeDB5NDRDd21QSFlrNEN6RndvQTg0dkZHMG52czdhZEhGZkw0S0hPNGZCY0sxenJBcTdaRTZ0SjNRSUt3djB6OTViSktJaWlYc0dyQXV5NHc4eERMeDNJeDNENWFXNTVGWW9ael9Hdy1xZXVJc2JhQXZyVGJ1X0tJVHFpSUhtYkJEckxiX1htOUdDMnFNcG9saDlGWVR6cmN3?oc=5
